['p4', '00:24:36', 'zoom', 'geo-0-1', '5', 'Question']
['p4', '00:24:53', 'pan', 'geo-0-1', '1', '3', 'Question']
['p4', '00:24:53', 'pan', 'geo-0-1', '1', '6', 'Question']
['p4', '00:24:53', 'pan', 'geo-0-1', '0', '1', 'Question']
['p4', '00:24:53', 'pan', 'geo-0-1', '0', '2', 'Question']
['p4', '00:24:53', 'pan', 'geo-0-1', '0', '0', 'Question']
['p4', '00:24:54', 'pan', 'geo-0-1', '1', '1', 'Question']
['p4', '00:24:54', 'pan', 'geo-0-1', '1', '2', 'Question']
['p4', '00:24:54', 'pan', 'geo-0-1', '2', '4', 'Question']
['p4', '00:24:54', 'pan', 'geo-0-1', '2', '3', 'Question']
['p4', '00:24:54', 'pan', 'geo-0-1', '4', '4', 'Question']
['p4', '00:24:54', 'pan', 'geo-0-1', '5', '7', 'Question']
['p4', '00:24:54', 'pan', 'geo-0-1', '2', '1', 'Question']
['p4', '00:24:54', 'pan', 'geo-0-1', '1', '1', 'Question']
['p4', '00:24:54', 'pan', 'geo-0-1', '0', '1', 'Question']
['p4', '00:24:54', 'pan', 'geo-0-1', '0', '0', 'Question']
['p4', '00:24:54', 'pan', 'geo-0-1', '1', '0', 'Question']
['p4', '00:24:54', 'pan', 'geo-0-1', '0', '0', 'Question']
['p4', '00:24:54', 'pan', 'geo-0-1', '1', '0', 'Question']
['p4', '00:24:54', 'pan', 'geo-0-1', '2', '0', 'Question']
['p4', '00:24:54', 'pan', 'geo-0-1', '1', '1', 'Question']
['p4', '00:24:54', 'pan', 'geo-0-1', '2', '2', 'Question']
['p4', '00:24:54', 'pan', 'geo-0-1', '1', '1', 'Question']
['p4', '00:24:54', 'pan', 'geo-0-1', '2', '2', 'Question']
['p4', '00:24:54', 'pan', 'geo-0-1', '1', '2', 'Question']
['p4', '00:24:54', 'pan', 'geo-0-1', '1', '5', 'Question']
['p4', '00:24:54', 'pan', 'geo-0-1', '1', '1', 'Question']
['p4', '00:24:54', 'pan', 'geo-0-1', '0', '2', 'Question']
['p4', '00:24:54', 'pan', 'geo-0-1', '1', '1', 'Question']
['p4', '00:24:54', 'pan', 'geo-0-1', '0', '0', 'Question']
['p4', '00:24:54', 'pan', 'geo-0-1', '0', '1', 'Question']
['p4', '00:24:54', 'pan', 'geo-0-1', '0', '0', 'Question']
['p4', '00:24:55', 'pan', 'geo-0-1', '1', '0', 'Question']
['p4', '00:24:55', 'pan', 'geo-0-1', '0', '0', 'Question']
['p4', '00:24:55', 'pan', 'geo-0-1', '1', '0', 'Question']
['p4', '00:24:55', 'pan', 'geo-0-1', '0', '0', 'Question']
['p4', '00:24:55', 'pan', 'geo-0-1', '-3', '0', 'Question']
['p4', '00:24:55', 'pan', 'geo-0-1', '-4', '-2', 'Question']
['p4', '00:24:55', 'pan', 'geo-0-1', '-3', '-3', 'Question']
['p4', '00:24:55', 'pan', 'geo-0-1', '-3', '-4', 'Question']
['p4', '00:24:55', 'pan', 'geo-0-1', '-2', '-3', 'Question']
['p4', '00:24:55', 'pan', 'geo-0-1', '0', '-2', 'Question']
['p4', '00:24:55', 'pan', 'geo-0-1', '0', '-3', 'Question']
['p4', '00:24:55', 'pan', 'geo-0-1', '0', '-1', 'Question']
['p4', '00:24:55', 'pan', 'geo-0-1', '4', '-2', 'Question']
['p4', '00:24:55', 'pan', 'geo-0-1', '6', '0', 'Question']
['p4', '00:24:55', 'pan', 'geo-0-1', '11', '0', 'Question']
['p4', '00:24:55', 'pan', 'geo-0-1', '13', '2', 'Question']
['p4', '00:24:55', 'pan', 'geo-0-1', '11', '7', 'Question']
['p4', '00:24:55', 'pan', 'geo-0-1', '14', '16', 'Question']
['p4', '00:24:55', 'pan', 'geo-0-1', '0', '3', 'Question']
['p4', '00:24:55', 'pan', 'geo-0-1', '-2', '2', 'Question']
['p4', '00:24:55', 'pan', 'geo-0-1', '-4', '2', 'Question']
['p4', '00:24:55', 'pan', 'geo-0-1', '-5', '1', 'Question']
['p4', '00:24:55', 'pan', 'geo-0-1', '-7', '0', 'Question']
['p4', '00:24:55', 'pan', 'geo-0-1', '-8', '0', 'Question']
['p4', '00:24:55', 'pan', 'geo-0-1', '-3', '-2', 'Question']
['p4', '00:24:55', 'pan', 'geo-0-1', '-1', '-2', 'Question']
['p4', '00:24:56', 'pan', 'geo-0-1', '0', '-2', 'Question']
['p4', '00:24:56', 'pan', 'geo-0-1', '0', '-1', 'Question']
['p4', '00:24:56', 'pan', 'geo-0-1', '3', '-1', 'Question']
['p4', '00:24:56', 'pan', 'geo-0-1', '2', '0', 'Question']
['p4', '00:24:56', 'pan', 'geo-0-1', '1', '0', 'Question']
['p4', '00:24:56', 'pan', 'geo-0-1', '0', '2', 'Question']
['p4', '00:24:56', 'pan', 'geo-0-1', '0', '3', 'Question']
['p4', '00:24:56', 'pan', 'geo-0-1', '-6', '7', 'Question']
['p4', '00:24:56', 'pan', 'geo-0-1', '-4', '1', 'Question']
['p4', '00:24:56', 'pan', 'geo-0-1', '-4', '0', 'Question']
['p4', '00:24:56', 'pan', 'geo-0-1', '-2', '-1', 'Question']
['p4', '00:24:56', 'pan', 'geo-0-1', '-1', '-2', 'Question']
['p4', '00:24:56', 'pan', 'geo-0-1', '0', '-2', 'Question']
['p4', '00:24:56', 'pan', 'geo-0-1', '1', '-3', 'Question']
['p4', '00:24:56', 'pan', 'geo-0-1', '2', '-2', 'Question']
['p4', '00:24:56', 'pan', 'geo-0-1', '3', '-1', 'Question']
['p4', '00:24:56', 'pan', 'geo-0-1', '2', '-1', 'Question']
['p4', '00:24:56', 'pan', 'geo-0-1', '1', '1', 'Question']
['p4', '00:24:56', 'pan', 'geo-0-1', '0', '0', 'Question']
['p4', '00:24:56', 'pan', 'geo-0-1', '0', '3', 'Question']
['p4', '00:24:56', 'pan', 'geo-0-1', '-2', '2', 'Question']
['p4', '00:24:56', 'pan', 'geo-0-1', '-3', '2', 'Question']
['p4', '00:24:56', 'pan', 'geo-0-1', '-3', '0', 'Question']
['p4', '00:24:56', 'pan', 'geo-0-1', '-6', '0', 'Question']
['p4', '00:24:56', 'pan', 'geo-0-1', '-2', '0', 'Question']
['p4', '00:24:56', 'pan', 'geo-0-1', '-1', '-1', 'Question']
['p4', '00:24:56', 'pan', 'geo-0-1', '0', '-1', 'Question']
['p4', '00:24:56', 'pan', 'geo-0-1', '1', '-1', 'Question']
['p4', '00:24:56', 'pan', 'geo-0-1', '0', '0', 'Question']
['p4', '00:25:00', 'pan', 'geo-0-1', '1', '-1', 'Question']
['p4', '00:25:00', 'pan', 'geo-0-1', '0', '-1', 'Question']
['p4', '00:25:00', 'pan', 'geo-0-1', '1', '-1', 'Question']
['p4', '00:25:00', 'pan', 'geo-0-1', '1', '-2', 'Question']
['p4', '00:25:01', 'pan', 'geo-0-1', '0', '-1', 'Question']
['p4', '00:25:01', 'pan', 'geo-0-1', '1', '-2', 'Question']
['p4', '00:25:01', 'pan', 'geo-0-1', '0', '-1', 'Question']
['p4', '00:25:01', 'pan', 'geo-0-1', '1', '-2', 'Question']
['p4', '00:25:01', 'pan', 'geo-0-1', '0', '-1', 'Question']
['p4', '00:25:01', 'pan', 'geo-0-1', '0', '0', 'Question']
['p4', '00:25:01', 'pan', 'geo-0-1', '0', '-1', 'Question']
['p4', '00:25:01', 'pan', 'geo-0-1', '1', '0', 'Question']
['p4', '00:25:01', 'pan', 'geo-0-1', '0', '-1', 'Question']
['p4', '00:25:01', 'pan', 'geo-0-1', '0', '0', 'Question']
['p4', '00:25:01', 'pan', 'geo-0-1', '1', '-4', 'Question']
['p4', '00:25:01', 'pan', 'geo-0-1', '0', '-1', 'Question']
['p4', '00:25:01', 'pan', 'geo-0-1', '1', '0', 'Question']
['p4', '00:25:01', 'pan', 'geo-0-1', '0', '0', 'Question']
['p4', '00:25:01', 'pan', 'geo-0-1', '0', '-1', 'Question']
['p4', '00:25:01', 'pan', 'geo-0-1', '0', '0', 'Question']
['p4', '00:25:01', 'pan', 'geo-0-1', '0', '-1', 'Question']
['p4', '00:25:02', 'pan', 'geo-0-1', '1', '-1', 'Question']
['p4', '00:25:02', 'pan', 'geo-0-1', '0', '-1', 'Question']
['p4', '00:25:02', 'pan', 'geo-0-1', '1', '-3', 'Question']
['p4', '00:25:02', 'pan', 'geo-0-1', '2', '-2', 'Question']
['p4', '00:25:02', 'pan', 'geo-0-1', '1', '-3', 'Question']
['p4', '00:25:02', 'pan', 'geo-0-1', '2', '-2', 'Question']
['p4', '00:25:02', 'pan', 'geo-0-1', '1', '-3', 'Question']
['p4', '00:25:02', 'pan', 'geo-0-1', '1', '-2', 'Question']
['p4', '00:25:02', 'pan', 'geo-0-1', '2', '-2', 'Question']
['p4', '00:25:02', 'pan', 'geo-0-1', '0', '-2', 'Question']
['p4', '00:25:02', 'pan', 'geo-0-1', '1', '0', 'Question']
['p4', '00:25:02', 'pan', 'geo-0-1', '0', '-1', 'Question']
['p4', '00:25:02', 'pan', 'geo-0-1', '1', '0', 'Question']
['p4', '00:25:02', 'pan', 'geo-0-1', '0', '0', 'Question']
['p4', '00:25:02', 'pan', 'geo-0-1', '1', '0', 'Question']
['p4', '00:25:02', 'pan', 'geo-0-1', '0', '-1', 'Question']
['p4', '00:25:02', 'pan', 'geo-0-1', '0', '0', 'Question']
['p4', '00:25:02', 'pan', 'geo-0-1', '1', '0', 'Question']
['p4', '00:25:02', 'pan', 'geo-0-1', '0', '-1', 'Question']
['p4', '00:25:02', 'pan', 'geo-0-1', '1', '-1', 'Question']
['p4', '00:25:02', 'pan', 'geo-0-1', '0', '0', 'Question']
['p4', '00:25:02', 'pan', 'geo-0-1', '1', '-1', 'Question']
['p4', '00:25:02', 'pan', 'geo-0-1', '0', '0', 'Question']
['p4', '00:25:02', 'pan', 'geo-0-1', '0', '-1', 'Question']
['p4', '00:25:02', 'pan', 'geo-0-1', '1', '-1', 'Question']
['p4', '00:25:02', 'pan', 'geo-0-1', '2', '-1', 'Question']
['p4', '00:25:02', 'pan', 'geo-0-1', '1', '-1', 'Question']
['p4', '00:25:02', 'pan', 'geo-0-1', '1', '-2', 'Question']
['p4', '00:25:02', 'pan', 'geo-0-1', '3', '-4', 'Question']
['p4', '00:25:02', 'pan', 'geo-0-1', '1', '-2', 'Question']
['p4', '00:25:02', 'pan', 'geo-0-1', '2', '-2', 'Question']
['p4', '00:25:02', 'pan', 'geo-0-1', '1', '-2', 'Question']
['p4', '00:25:02', 'pan', 'geo-0-1', '1', '-1', 'Question']
['p4', '00:25:02', 'pan', 'geo-0-1', '0', '0', 'Question']
['p4', '00:25:02', 'pan', 'geo-0-1', '0', '-1', 'Question']
['p4', '00:25:02', 'pan', 'geo-0-1', '1', '0', 'Question']
['p4', '00:25:03', 'pan', 'geo-0-1', '0', '0', 'Question']
['p4', '00:25:03', 'pan', 'geo-0-1', '-3', '1', 'Question']
['p4', '00:25:03', 'pan', 'geo-0-1', '-11', '3', 'Question']
['p4', '00:25:03', 'pan', 'geo-0-1', '-18', '7', 'Question']
['p4', '00:25:03', 'pan', 'geo-0-1', '-27', '7', 'Question']
['p4', '00:25:03', 'pan', 'geo-0-1', '-33', '10', 'Question']
['p4', '00:25:03', 'pan', 'geo-0-1', '-36', '5', 'Question']
['p4', '00:25:03', 'pan', 'geo-0-1', '-16', '1', 'Question']
['p4', '00:25:04', 'pan', 'geo-0-1', '-1', '0', 'Question']
['p4', '00:25:04', 'pan', 'geo-0-1', '-2', '0', 'Question']
['p4', '00:25:04', 'pan', 'geo-0-1', '0', '0', 'Question']
['p4', '00:25:04', 'pan', 'geo-0-1', '-2', '0', 'Question']
['p4', '00:25:04', 'pan', 'geo-0-1', '0', '0', 'Question']
['p4', '00:25:04', 'pan', 'geo-0-1', '-1', '0', 'Question']
['p4', '00:25:05', 'pan', 'geo-0-1', '0', '0', 'Question']
['p4', '00:25:07', 'pan', 'geo-0-1', '-488', '-805', 'Question']
['p4', '00:25:07', 'zoom', 'geo-0-1', '4', 'Question']
['p4', '00:25:07', 'pan', 'geo-0-1', '0', '0', 'Question']
['p4', '00:25:07', 'tile cached', 'undefined', '0-256-511-5x1-512-767-5x4-0-23-0', 'Question']
['p4', '00:25:07', 'tile cached', 'undefined', '0-0-255-5x1-512-767-5x4-0-23-0', 'Question']
['p4', '00:25:07', 'tile cached', 'undefined', '0-512-767-5x1-512-767-5x4-0-23-0', 'Question']
['p4', '00:25:07', 'tile cached', 'undefined', '0-256-511-5x1-768-1023-5x4-0-23-0', 'Question']
['p4', '00:25:07', 'tile cached', 'undefined', '0-0-255-5x1-768-1023-5x4-0-23-0', 'Question']
['p4', '00:25:07', 'tile cached', 'undefined', '0-256-511-6x1-1280-1535-6x4-0-23-0', 'Question']
['p4', '00:25:07', 'tile cached', 'undefined', '0-512-767-5x1-768-1023-5x4-0-23-0', 'Question']
['p4', '00:25:07', 'tile cached', 'undefined', '0-768-1023-6x1-1280-1535-6x4-0-23-0', 'Question']
['p4', '00:25:07', 'tile cached', 'undefined', '0-256-511-6x1-1536-1791-6x4-0-23-0', 'Question']
['p4', '00:25:07', 'tile cached', 'undefined', '0-256-511-6x1-1792-2047-6x4-0-23-0', 'Question']
['p4', '00:25:07', 'tile cached', 'undefined', '0-512-767-6x1-1280-1535-6x4-0-23-0', 'Question']
['p4', '00:25:07', 'tile cached', 'undefined', '0-512-767-6x1-1536-1791-6x4-0-23-0', 'Question']
['p4', '00:25:07', 'tile cached', 'undefined', '0-768-1023-6x1-1536-1791-6x4-0-23-0', 'Question']
['p4', '00:25:07', 'tile cached', 'undefined', '0-512-767-6x1-1792-2047-6x4-0-23-0', 'Question']
['p4', '00:25:07', 'tile cached', 'undefined', '0-768-1023-6x1-1792-2047-6x4-0-23-0', 'Question']
['p4', '00:25:07', 'tile cached', 'undefined', '0-1024-1279-6x1-1280-1535-6x4-0-23-0', 'Question']
['p4', '00:25:07', 'tile cached', 'undefined', '0-1280-1535-6x1-1280-1535-6x4-0-23-0', 'Question']
['p4', '00:25:07', 'tile cached', 'undefined', '0-1024-1279-6x1-1536-1791-6x4-0-23-0', 'Question']
['p4', '00:25:07', 'tile cached', 'undefined', '0-1024-1279-6x1-1792-2047-6x4-0-23-0', 'Question']
['p4', '00:25:07', 'tile cached', 'undefined', '0-1280-1535-6x1-1536-1791-6x4-0-23-0', 'Question']
['p4', '00:25:07', 'tile cached', 'undefined', '0-1280-1535-6x1-1792-2047-6x4-0-23-0', 'Question']
['p4', '00:25:07', 'tile cached', 'undefined', '0-0-255-5x1-512-767-5x2-0-11-0', 'Question']
['p4', '00:25:07', 'tile cached', 'undefined', '0-0-255-5x1-768-1023-5x2-0-11-0', 'Question']
['p4', '00:25:07', 'tile cached', 'undefined', '0-256-511-5x1-512-767-5x2-0-11-0', 'Question']
['p4', '00:25:07', 'tile cached', 'undefined', '0-256-511-5x1-768-1023-5x2-0-11-0', 'Question']
['p4', '00:25:07', 'tile cached', 'undefined', '0-512-767-5x1-512-767-5x2-0-11-0', 'Question']
['p4', '00:25:07', 'tile cached', 'undefined', '0-512-767-5x1-768-1023-5x2-0-11-0', 'Question']
['p4', '00:25:07', 'tile cached', 'undefined', '0-0-255-5x1-768-1023-5x3-0-30-0', 'Question']
['p4', '00:25:07', 'tile cached', 'undefined', '0-0-255-5x1-512-767-5x3-0-30-0', 'Question']
['p4', '00:25:07', 'tile cached', 'undefined', '0-256-511-5x1-512-767-5x3-0-30-0', 'Question']
['p4', '00:25:07', 'tile cached', 'undefined', '0-256-511-5x1-768-1023-5x3-0-30-0', 'Question']
['p4', '00:25:07', 'tile cached', 'undefined', '0-512-767-5x1-512-767-5x3-0-30-0', 'Question']
['p4', '00:25:07', 'tile cached', 'undefined', '0-512-767-5x1-768-1023-5x3-0-30-0', 'Question']
['p4', '00:25:07', 'tile cached', 'undefined', '0-0-255-5x1-512-767-5x5-0-29-1', 'Question']
['p4', '00:25:07', 'tile cached', 'undefined', '0-0-255-5x1-768-1023-5x5-0-29-1', 'Question']
['p4', '00:25:07', 'tile cached', 'undefined', '0-256-511-5x1-512-767-5x5-0-29-1', 'Question']
['p4', '00:25:07', 'tile cached', 'undefined', '0-256-511-5x1-768-1023-5x5-0-29-1', 'Question']
['p4', '00:25:07', 'tile cached', 'undefined', '0-512-767-5x1-512-767-5x5-0-29-1', 'Question']
['p4', '00:25:07', 'tile cached', 'undefined', '0-512-767-5x1-768-1023-5x5-0-29-1', 'Question']
['p4', '00:25:11', 'range select', 'geo-0-1', '0-609-610-4_1-775-775-4_', 'Exploration']
['p4', '00:25:11', 'range select', 'geo-0-1', '0-599-610-4_1-767-775-4_', 'Exploration']
['p4', '00:25:11', 'range select', 'geo-0-1', '0-596-610-4_1-764-775-4_', 'Exploration']
['p4', '00:25:16', 'repaintBg', 'log scale', 'true', 'Exploration']
['p4', '00:25:16', 'repaintFg', 'log scale', 'true', 'Exploration']
['p4', '00:25:30', 'repaintBg', 'log scale', 'false', 'Interface-feedback']
['p4', '00:25:30', 'repaintFg', 'log scale', 'false', 'Interface-feedback']
['p4', '00:25:31', 'repaintBg', 'log scale', 'true', 'Interface-feedback']
['p4', '00:25:31', 'repaintFg', 'log scale', 'true', 'Interface-feedback']
['p4', '00:25:31', 'repaintBg', 'log scale', 'false', 'Interface-feedback']
['p4', '00:25:31', 'repaintFg', 'log scale', 'false', 'Interface-feedback']
['p4', '00:25:34', 'repaintBg', 'log scale', 'true', 'Interface-feedback']
['p4', '00:25:34', 'repaintFg', 'log scale', 'true', 'Interface-feedback']
['p4', '00:25:35', 'repaintBg', 'log scale', 'false', 'Interface-feedback']
['p4', '00:25:35', 'repaintFg', 'log scale', 'false', 'Interface-feedback']
['p4', '00:25:36', 'repaintBg', 'log scale', 'true', 'Interface-feedback']
['p4', '00:25:36', 'repaintFg', 'log scale', 'true', 'Interface-feedback']
['p4', '00:25:37', 'repaintBg', 'log scale', 'false', 'Interface-feedback']
['p4', '00:25:37', 'repaintFg', 'log scale', 'false', 'Interface-feedback']
['p4', '00:25:38', 'repaintBg', 'log scale', 'true', 'Interface-feedback']
['p4', '00:25:38', 'repaintFg', 'log scale', 'true', 'Interface-feedback']
['p4', '00:25:39', 'repaintBg', 'log scale', 'false', 'Interface-feedback']
['p4', '00:25:39', 'repaintFg', 'log scale', 'false', 'Interface-feedback']
['p4', '00:25:46', 'clear', 'undefined', 'undefined', 'Interface-feedback']
['p4', '00:25:49', 'range select', 'geo-0-1', '0-344-344-4_1-828-829-4_', 'Interface-feedback']
['p4', '00:25:49', 'range select', 'geo-0-1', '0-344-351-4_1-815-829-4_', 'Interface-feedback']
['p4', '00:25:49', 'range select', 'geo-0-1', '0-344-352-4_1-812-829-4_', 'Interface-feedback']
['p4', '00:25:49', 'range select', 'geo-0-1', '0-344-352-4_1-811-829-4_', 'Interface-feedback']
['p4', '00:25:49', 'range select', 'geo-0-1', '0-344-353-4_1-810-829-4_', 'Interface-feedback']
['p4', '00:25:50', 'range select', 'geo-0-1', '0-344-354-4_1-810-829-4_', 'Interface-feedback']
['p4', '00:25:50', 'range select', 'geo-0-1', '0-344-356-4_1-810-829-4_', 'Interface-feedback']
['p4', '00:25:50', 'range select', 'geo-0-1', '0-344-359-4_1-811-829-4_', 'Interface-feedback']
['p4', '00:25:50', 'range select', 'geo-0-1', '0-344-361-4_1-811-829-4_', 'Interface-feedback']
['p4', '00:25:54', 'repaintBg', 'log scale', 'true', 'Interface-feedback']
['p4', '00:25:54', 'repaintFg', 'log scale', 'true', 'Interface-feedback']
['p4', '00:25:57', 'repaintBg', 'log scale', 'false', 'Sensemaking']
['p4', '00:25:57', 'repaintFg', 'log scale', 'false', 'Sensemaking']
['p4', '00:25:59', 'pan', 'geo-0-1', '0', '0', 'Sensemaking']
['p4', '00:26:25', 'pan', 'geo-0-1', '209', '847', 'Sensemaking']
['p4', '00:26:25', 'zoom', 'geo-0-1', '5', 'Interface-feedback']
['p4', '00:26:25', 'pan', 'geo-0-1', '0', '0', 'Sensemaking']
['p4', '00:26:26', 'pan', 'geo-0-1', '-1', '-5', 'Sensemaking']
['p4', '00:26:26', 'pan', 'geo-0-1', '2', '-10', 'Sensemaking']
['p4', '00:26:26', 'pan', 'geo-0-1', '2', '-12', 'Sensemaking']
['p4', '00:26:26', 'pan', 'geo-0-1', '1', '-5', 'Sensemaking']
['p4', '00:26:26', 'pan', 'geo-0-1', '3', '-5', 'Sensemaking']
['p4', '00:26:26', 'pan', 'geo-0-1', '4', '-7', 'Sensemaking']
['p4', '00:26:26', 'pan', 'geo-0-1', '1', '-1', 'Sensemaking']
['p4', '00:26:26', 'pan', 'geo-0-1', '1', '-2', 'Sensemaking']
['p4', '00:26:26', 'pan', 'geo-0-1', '0', '0', 'Sensemaking']
['p4', '00:26:27', 'range select', 'geo-0-1', '0-687-688-5_1-1654-1655-5_', 'Sensemaking']
['p4', '00:26:27', 'range select', 'geo-0-1', '0-687-699-5_1-1642-1655-5_', 'Sensemaking']
['p4', '00:26:28', 'range select', 'geo-0-1', '0-687-700-5_1-1640-1655-5_', 'Sensemaking']
['p4', '00:26:28', 'range select', 'geo-0-1', '0-687-700-5_1-1639-1655-5_', 'Sensemaking']
['p4', '00:26:28', 'range select', 'geo-0-1', '0-687-700-5_1-1637-1655-5_', 'Sensemaking']
['p4', '00:26:28', 'range select', 'geo-0-1', '0-687-701-5_1-1636-1655-5_', 'Sensemaking']
['p4', '00:26:28', 'range select', 'geo-0-1', '0-687-702-5_1-1633-1655-5_', 'Sensemaking']
['p4', '00:26:28', 'range select', 'geo-0-1', '0-687-703-5_1-1632-1655-5_', 'Sensemaking']
['p4', '00:26:28', 'range select', 'geo-0-1', '0-687-704-5_1-1631-1655-5_', 'Sensemaking']
['p4', '00:26:28', 'range select', 'geo-0-1', '0-687-705-5_1-1631-1655-5_', 'Sensemaking']
['p4', '00:26:28', 'range select', 'geo-0-1', '0-687-705-5_1-1630-1655-5_', 'Sensemaking']
['p4', '00:26:28', 'range select', 'geo-0-1', '0-687-706-5_1-1630-1655-5_', 'Sensemaking']
['p4', '00:26:28', 'range select', 'geo-0-1', '0-687-707-5_1-1630-1655-5_', 'Sensemaking']
['p4', '00:26:28', 'range select', 'geo-0-1', '0-687-708-5_1-1630-1655-5_', 'Sensemaking']
['p4', '00:26:28', 'range select', 'geo-0-1', '0-687-708-5_1-1629-1655-5_', 'Sensemaking']
['p4', '00:26:28', 'range select', 'geo-0-1', '0-687-709-5_1-1629-1655-5_', 'Sensemaking']
['p4', '00:26:28', 'range select', 'geo-0-1', '0-687-710-5_1-1628-1655-5_', 'Sensemaking']
['p4', '00:26:28', 'range select', 'geo-0-1', '0-687-711-5_1-1628-1655-5_', 'Sensemaking']
['p4', '00:26:28', 'range select', 'geo-0-1', '0-687-712-5_1-1628-1655-5_', 'Sensemaking']
['p4', '00:26:28', 'range select', 'geo-0-1', '0-687-713-5_1-1628-1655-5_', 'Sensemaking']
['p4', '00:26:28', 'range select', 'geo-0-1', '0-687-714-5_1-1627-1655-5_', 'Sensemaking']
['p4', '00:26:29', 'range select', 'geo-0-1', '0-687-713-5_1-1627-1655-5_', 'Sensemaking']
['p4', '00:26:29', 'range select', 'geo-0-1', '0-687-713-5_1-1628-1655-5_', 'Sensemaking']
['p4', '00:26:29', 'range select', 'geo-0-1', '0-687-712-5_1-1628-1655-5_', 'Sensemaking']
['p4', '00:26:29', 'range select', 'geo-0-1', '0-687-712-5_1-1629-1655-5_', 'Sensemaking']
['p4', '00:26:29', 'range select', 'geo-0-1', '0-687-711-5_1-1629-1655-5_', 'Sensemaking']
['p4', '00:26:29', 'range select', 'geo-0-1', '0-687-710-5_1-1630-1655-5_', 'Sensemaking']
['p4', '00:26:29', 'range select', 'geo-0-1', '0-687-709-5_1-1631-1655-5_', 'Sensemaking']
['p4', '00:26:29', 'range select', 'geo-0-1', '0-687-708-5_1-1632-1655-5_', 'Sensemaking']
['p4', '00:26:29', 'range select', 'geo-0-1', '0-687-706-5_1-1633-1655-5_', 'Sensemaking']
['p4', '00:26:29', 'range select', 'geo-0-1', '0-687-706-5_1-1634-1655-5_', 'Sensemaking']
['p4', '00:26:29', 'range select', 'geo-0-1', '0-687-705-5_1-1634-1655-5_', 'Sensemaking']
['p4', '00:26:29', 'range select', 'geo-0-1', '0-687-704-5_1-1635-1655-5_', 'Sensemaking']
['p4', '00:26:29', 'range select', 'geo-0-1', '0-687-703-5_1-1635-1655-5_', 'Sensemaking']
['p4', '00:26:29', 'range select', 'geo-0-1', '0-687-703-5_1-1636-1655-5_', 'Sensemaking']
['p4', '00:26:29', 'range select', 'geo-0-1', '0-687-702-5_1-1636-1655-5_', 'Sensemaking']
['p4', '00:26:29', 'range select', 'geo-0-1', '0-687-702-5_1-1637-1655-5_', 'Sensemaking']
['p4', '00:26:29', 'range select', 'geo-0-1', '0-687-701-5_1-1637-1655-5_', 'Sensemaking']
['p4', '00:26:29', 'range select', 'geo-0-1', '0-687-700-5_1-1637-1655-5_', 'Sensemaking']
['p4', '00:26:29', 'range select', 'geo-0-1', '0-687-700-5_1-1638-1655-5_', 'Sensemaking']
['p4', '00:26:30', 'range select', 'geo-0-1', '0-687-700-5_1-1637-1655-5_', 'Sensemaking']
['p4', '00:26:30', 'range select', 'geo-0-1', '0-687-700-5_1-1636-1655-5_', 'Sensemaking']
['p4', '00:26:30', 'range select', 'geo-0-1', '0-687-701-5_1-1636-1655-5_', 'Sensemaking']
['p4', '00:26:30', 'range select', 'geo-0-1', '0-687-702-5_1-1635-1655-5_', 'Sensemaking']
['p4', '00:26:30', 'range select', 'geo-0-1', '0-687-702-5_1-1634-1655-5_', 'Sensemaking']
['p4', '00:26:30', 'range select', 'geo-0-1', '0-687-703-5_1-1633-1655-5_', 'Sensemaking']
['p4', '00:26:30', 'range select', 'geo-0-1', '0-687-705-5_1-1632-1655-5_', 'Sensemaking']
['p4', '00:26:30', 'range select', 'geo-0-1', '0-687-706-5_1-1631-1655-5_', 'Sensemaking']
['p4', '00:26:30', 'range select', 'geo-0-1', '0-687-708-5_1-1630-1655-5_', 'Sensemaking']
