Time, Proposition, State,action,reward,visualization,subtask
The quote-and-quote developed world checks in a lot more,,00:22:42,(Question+geo-0-1),pan,0.0,geo-0-1,1
so let’s just look at the US,that’s where I know, ,00:22:58,(Question+color slider),repaintBg,0.0,color slider,1
so let’s just look at the US,that’s where I know, ,00:22:58,(Question+color slider),repaintFg,0.0,color slider,1
so let’s just look at the US,that’s where I know, ,00:22:58,(Question+color slider),repaintFg,0.0,color slider,1
so let’s just look at the US,that’s where I know, ,00:22:58,(Question+color slider),repaintBg,0.0,color slider,1
so let’s just look at the US,that’s where I know, ,00:22:58,(Question+color slider),repaintBg,0.0,color slider,1
so let’s just look at the US,that’s where I know, ,00:22:58,(Question+color slider),repaintFg,0.0,color slider,1
so let’s just look at the US,that’s where I know, ,00:22:58,(Question+color slider),repaintBg,0.0,color slider,1
so let’s just look at the US,that’s where I know, ,00:22:58,(Question+color slider),repaintFg,0.0,color slider,1
so let’s just look at the US,that’s where I know, ,00:22:59,(Question+color slider),repaintBg,0.0,color slider,1
so let’s just look at the US,that’s where I know, ,00:22:59,(Question+color slider),repaintFg,0.0,color slider,1
so let’s just look at the US,that’s where I know, ,00:22:59,(Question+color slider),repaintBg,0.0,color slider,1
so let’s just look at the US,that’s where I know, ,00:22:59,(Question+color slider),repaintFg,0.0,color slider,1
so let’s just look at the US,that’s where I know, ,00:22:59,(Question+color slider),repaintBg,0.0,color slider,1
so let’s just look at the US,that’s where I know, ,00:22:59,(Question+color slider),repaintFg,0.0,color slider,1
so let’s just look at the US,that’s where I know, ,00:22:59,(Question+color slider),repaintBg,0.0,color slider,1
so let’s just look at the US,that’s where I know, ,00:22:59,(Question+color slider),repaintFg,0.0,color slider,1
so let’s just look at the US,that’s where I know, ,00:22:59,(Question+color slider),repaintBg,0.0,color slider,1
so let’s just look at the US,that’s where I know, ,00:22:59,(Question+color slider),repaintFg,0.0,color slider,1
so let’s just look at the US,that’s where I know, ,00:22:59,(Question+color slider),repaintBg,0.0,color slider,1
so let’s just look at the US,that’s where I know, ,00:22:59,(Question+color slider),repaintFg,0.0,color slider,1
so let’s just look at the US,that’s where I know, ,00:22:59,(Question+color slider),repaintBg,0.0,color slider,1
so let’s just look at the US,that’s where I know, ,00:22:59,(Question+color slider),repaintFg,0.0,color slider,1
so let’s just look at the US,that’s where I know, ,00:22:59,(Question+color slider),repaintBg,0.0,color slider,1
so let’s just look at the US,that’s where I know, ,00:22:59,(Question+color slider),repaintFg,0.0,color slider,1
so let’s just look at the US,that’s where I know, ,00:22:59,(Question+color slider),repaintBg,0.0,color slider,1
so let’s just look at the US,that’s where I know, ,00:22:59,(Question+color slider),repaintFg,0.0,color slider,1
so let’s just look at the US,that’s where I know, ,00:22:59,(Question+color slider),repaintBg,0.0,color slider,1
so let’s just look at the US,that’s where I know, ,00:22:59,(Question+color slider),repaintFg,0.0,color slider,1
so let’s just look at the US,that’s where I know, ,00:22:59,(Question+color slider),repaintBg,0.0,color slider,1
so let’s just look at the US,that’s where I know, ,00:22:59,(Question+color slider),repaintFg,0.0,color slider,1
so let’s just look at the US,that’s where I know, ,00:22:59,(Question+color slider),repaintBg,0.0,color slider,1
so let’s just look at the US,that’s where I know, ,00:22:59,(Question+color slider),repaintFg,0.0,color slider,1
so let’s just look at the US,that’s where I know, ,00:22:59,(Question+color slider),repaintBg,0.0,color slider,1
so let’s just look at the US,that’s where I know, ,00:22:59,(Question+color slider),repaintFg,0.0,color slider,1
so let’s just look at the US,that’s where I know, ,00:22:59,(Question+color slider),repaintBg,0.0,color slider,1
so let’s just look at the US,that’s where I know, ,00:22:59,(Question+color slider),repaintFg,0.0,color slider,1
so let’s just look at the US,that’s where I know, ,00:23:00,(Question+color slider),repaintBg,0.0,color slider,1
so let’s just look at the US,that’s where I know, ,00:23:00,(Question+color slider),repaintFg,0.0,color slider,1
so let’s just look at the US,that’s where I know, ,00:23:00,(Question+color slider),repaintBg,0.0,color slider,1
so let’s just look at the US,that’s where I know, ,00:23:00,(Question+color slider),repaintFg,0.0,color slider,1
so let’s just look at the US,that’s where I know, ,00:23:00,(Question+color slider),repaintBg,0.0,color slider,1
so let’s just look at the US,that’s where I know, ,00:23:00,(Question+color slider),repaintFg,0.0,color slider,1
so let’s just look at the US,that’s where I know, ,00:23:00,(Question+color slider),repaintBg,0.0,color slider,1
so let’s just look at the US,that’s where I know, ,00:23:00,(Question+color slider),repaintFg,0.0,color slider,1
so let’s just look at the US,that’s where I know, ,00:23:00,(Question+color slider),repaintBg,0.0,color slider,1
so let’s just look at the US,that’s where I know, ,00:23:00,(Question+color slider),repaintFg,0.0,color slider,1
so let’s just look at the US,that’s where I know, ,00:23:00,(Question+color slider),repaintBg,0.0,color slider,1
so let’s just look at the US,that’s where I know, ,00:23:00,(Question+color slider),repaintFg,0.0,color slider,1
so let’s just look at the US,that’s where I know, ,00:23:00,(Question+color slider),repaintBg,0.0,color slider,1
so let’s just look at the US,that’s where I know, ,00:23:00,(Question+color slider),repaintFg,0.0,color slider,1
so let’s just look at the US,that’s where I know, ,00:23:00,(Question+color slider),repaintBg,0.0,color slider,1
so let’s just look at the US,that’s where I know, ,00:23:00,(Question+color slider),repaintFg,0.0,color slider,1
so let’s just look at the US,that’s where I know, ,00:23:00,(Question+color slider),repaintBg,0.0,color slider,1
so let’s just look at the US,that’s where I know, ,00:23:00,(Question+color slider),repaintFg,0.0,color slider,1
so let’s just look at the US,that’s where I know, ,00:23:00,(Question+color slider),repaintBg,0.0,color slider,1
so let’s just look at the US,that’s where I know, ,00:23:00,(Question+color slider),repaintFg,0.0,color slider,1
so let’s just look at the US,that’s where I know, ,00:23:00,(Question+color slider),repaintBg,0.0,color slider,1
so let’s just look at the US,that’s where I know, ,00:23:00,(Question+color slider),repaintFg,0.0,color slider,1
so let’s just look at the US,that’s where I know, ,00:23:00,(Question+color slider),repaintBg,0.0,color slider,1
so let’s just look at the US,that’s where I know, ,00:23:00,(Question+color slider),repaintFg,0.0,color slider,1
so let’s just look at the US,that’s where I know, ,00:23:00,(Question+color slider),repaintBg,0.0,color slider,1
so let’s just look at the US,that’s where I know, ,00:23:00,(Question+color slider),repaintFg,0.0,color slider,1
so let’s just look at the US,that’s where I know, ,00:23:00,(Question+color slider),repaintBg,0.0,color slider,1
so let’s just look at the US,that’s where I know, ,00:23:00,(Question+color slider),repaintFg,0.0,color slider,1
so let’s just look at the US,that’s where I know, ,00:23:00,(Question+color slider),repaintBg,0.0,color slider,1
so let’s just look at the US,that’s where I know, ,00:23:00,(Question+color slider),repaintFg,0.0,color slider,1
so let’s just look at the US,that’s where I know, ,00:23:00,(Question+color slider),repaintBg,0.0,color slider,1
so let’s just look at the US,that’s where I know, ,00:23:00,(Question+color slider),repaintFg,0.0,color slider,1
so let’s just look at the US,that’s where I know, ,00:23:00,(Question+color slider),repaintBg,0.0,color slider,1
so let’s just look at the US,that’s where I know, ,00:23:00,(Question+color slider),repaintFg,0.0,color slider,1
so let’s just look at the US,that’s where I know, ,00:23:00,(Question+color slider),repaintBg,0.0,color slider,1
so let’s just look at the US,that’s where I know, ,00:23:00,(Question+color slider),repaintFg,0.0,color slider,1
so let’s just look at the US,that’s where I know, ,00:23:00,(Question+color slider),repaintBg,0.0,color slider,1
so let’s just look at the US,that’s where I know, ,00:23:00,(Question+color slider),repaintFg,0.0,color slider,1
so let’s just look at the US,that’s where I know, ,00:23:00,(Question+color slider),repaintBg,0.0,color slider,1
so let’s just look at the US,that’s where I know, ,00:23:00,(Question+color slider),repaintFg,0.0,color slider,1
so let’s just look at the US,that’s where I know, ,00:23:03,(Question+color slider),repaintBg,0.0,color slider,1
so let’s just look at the US,that’s where I know, ,00:23:03,(Question+color slider),repaintFg,0.0,color slider,1
so let’s just look at the US,that’s where I know, ,00:23:03,(Question+color slider),repaintBg,0.0,color slider,1
so let’s just look at the US,that’s where I know, ,00:23:03,(Question+color slider),repaintFg,0.0,color slider,1
so let’s just look at the US,that’s where I know, ,00:23:04,(Question+color slider),repaintBg,0.0,color slider,1
so let’s just look at the US,that’s where I know, ,00:23:04,(Question+color slider),repaintFg,0.0,color slider,1
so let’s just look at the US,that’s where I know, ,00:23:04,(Question+color slider),repaintBg,0.0,color slider,1
so let’s just look at the US,that’s where I know, ,00:23:04,(Question+color slider),repaintFg,0.0,color slider,1
so let’s just look at the US,that’s where I know, ,00:23:04,(Question+color slider),repaintBg,0.0,color slider,1
so let’s just look at the US,that’s where I know, ,00:23:04,(Question+color slider),repaintFg,0.0,color slider,1
so let’s just look at the US,that’s where I know, ,00:23:04,(Question+color slider),repaintBg,0.0,color slider,1
so let’s just look at the US,that’s where I know, ,00:23:04,(Question+color slider),repaintFg,0.0,color slider,1
so let’s just look at the US,that’s where I know, ,00:23:04,(Question+color slider),repaintBg,0.0,color slider,1
so let’s just look at the US,that’s where I know, ,00:23:04,(Question+color slider),repaintFg,0.0,color slider,1
so let’s just look at the US,that’s where I know, ,00:23:04,(Question+color slider),repaintBg,0.0,color slider,1
so let’s just look at the US,that’s where I know, ,00:23:04,(Question+color slider),repaintFg,0.0,color slider,1
so let’s just look at the US,that’s where I know, ,00:23:04,(Question+color slider),repaintBg,0.0,color slider,1
so let’s just look at the US,that’s where I know, ,00:23:04,(Question+color slider),repaintFg,0.0,color slider,1
so let’s just look at the US,that’s where I know, ,00:23:04,(Question+color slider),repaintBg,0.0,color slider,1
so let’s just look at the US,that’s where I know, ,00:23:04,(Question+color slider),repaintFg,0.0,color slider,1
so let’s just look at the US,that’s where I know, ,00:23:04,(Question+color slider),repaintBg,0.0,color slider,1
so let’s just look at the US,that’s where I know, ,00:23:04,(Question+color slider),repaintFg,0.0,color slider,1
so let’s just look at the US,that’s where I know, ,00:23:04,(Question+color slider),repaintBg,0.0,color slider,1
so let’s just look at the US,that’s where I know, ,00:23:04,(Question+color slider),repaintFg,0.0,color slider,1
so let’s just look at the US,that’s where I know, ,00:23:04,(Question+color slider),repaintBg,0.0,color slider,1
so let’s just look at the US,that’s where I know, ,00:23:04,(Question+color slider),repaintFg,0.0,color slider,1
so let’s just look at the US,that’s where I know, ,00:23:04,(Question+color slider),repaintBg,0.0,color slider,1
so let’s just look at the US,that’s where I know, ,00:23:04,(Question+color slider),repaintFg,0.0,color slider,1
so let’s just look at the US,that’s where I know, ,00:23:04,(Question+color slider),repaintBg,0.0,color slider,1
so let’s just look at the US,that’s where I know, ,00:23:04,(Question+color slider),repaintFg,0.0,color slider,1
so let’s just look at the US,that’s where I know, ,00:23:13,(Question+color slider),repaintBg,0.0,color slider,1
so let’s just look at the US,that’s where I know, ,00:23:13,(Question+color slider),repaintFg,0.0,color slider,1
so let’s just look at the US,that’s where I know, ,00:23:13,(Question+color slider),repaintBg,0.0,color slider,1
so let’s just look at the US,that’s where I know, ,00:23:13,(Question+color slider),repaintFg,0.0,color slider,1
so let’s just look at the US,that’s where I know, ,00:23:13,(Question+color slider),repaintBg,0.0,color slider,1
so let’s just look at the US,that’s where I know, ,00:23:13,(Question+color slider),repaintFg,0.0,color slider,1
so let’s just look at the US,that’s where I know, ,00:23:13,(Question+color slider),repaintFg,0.0,color slider,1
so let’s just look at the US,that’s where I know, ,00:23:13,(Question+color slider),repaintBg,0.0,color slider,1
so let’s just look at the US,that’s where I know, ,00:23:13,(Question+color slider),repaintBg,0.0,color slider,1
so let’s just look at the US,that’s where I know, ,00:23:13,(Question+color slider),repaintFg,0.0,color slider,1
so let’s just look at the US,that’s where I know, ,00:23:13,(Question+color slider),repaintBg,0.0,color slider,1
so let’s just look at the US,that’s where I know, ,00:23:13,(Question+color slider),repaintFg,0.0,color slider,1
so let’s just look at the US,that’s where I know, ,00:23:13,(Question+color slider),repaintBg,0.0,color slider,1
so let’s just look at the US,that’s where I know, ,00:23:13,(Question+color slider),repaintFg,0.0,color slider,1
so let’s just look at the US,that’s where I know, ,00:23:13,(Question+color slider),repaintBg,0.0,color slider,1
so let’s just look at the US,that’s where I know, ,00:23:13,(Question+color slider),repaintFg,0.0,color slider,1
so let’s just look at the US,that’s where I know, ,00:23:13,(Question+color slider),repaintBg,0.0,color slider,1
so let’s just look at the US,that’s where I know, ,00:23:13,(Question+color slider),repaintFg,0.0,color slider,1
so let’s just look at the US,that’s where I know, ,00:23:13,(Question+color slider),repaintBg,0.0,color slider,1
so let’s just look at the US,that’s where I know, ,00:23:13,(Question+color slider),repaintFg,0.0,color slider,1
so let’s just look at the US,that’s where I know, ,00:23:14,(Question+color slider),repaintFg,0.0,color slider,1
so let’s just look at the US,that’s where I know, ,00:23:14,(Question+color slider),repaintBg,0.0,color slider,1
so let’s just look at the US,that’s where I know, ,00:23:14,(Question+color slider),repaintBg,0.0,color slider,1
so let’s just look at the US,that’s where I know, ,00:23:14,(Question+color slider),repaintFg,0.0,color slider,1
so let’s just look at the US,that’s where I know, ,00:23:14,(Question+color slider),repaintBg,0.0,color slider,1
so let’s just look at the US,that’s where I know, ,00:23:14,(Question+color slider),repaintFg,0.0,color slider,1
so let’s just look at the US,that’s where I know, ,00:23:14,(Question+color slider),repaintBg,0.0,color slider,1
so let’s just look at the US,that’s where I know, ,00:23:14,(Question+color slider),repaintFg,0.0,color slider,1
so let’s just look at the US,that’s where I know, ,00:23:17,(Question+color slider),repaintBg,0.0,color slider,1
so let’s just look at the US,that’s where I know, ,00:23:17,(Question+color slider),repaintFg,0.0,color slider,1
